Original_Name,Clean_Name,Latitude,Longitude,Found_Address
關鎮,關鎮,31.8200659,117.3547092,"关镇, 合肥市, 安徽省, 230051, 中国"
阜新,阜新,42.330278,122.015278,"阜新市, 辽宁省, 中国"
阜新城内,阜新城内,33.2403564,131.6114128,"大分城址公園, 荷揚町, 大分市, 大分県, 日本"
阿什河,阿什河,45.4856884,127.0124962,"阿什河, 黑龙江省, 中国"
阿吾地,阿吾地,28.3797562,129.4960312,"あー屋, 名瀬竜郷線, 名瀬港町, 奄美市, 鹿児島県, 日本"
阿城,阿城,45.4750756,127.1603971,"阿城区, 黑龙江省, 150300, 中国"
阿松,阿松,56.1670244,44.2150569,"Волга, Приволжский федеральный округ, Россия"
阿湖,阿湖,34.3784566,132.6285509,"阿戸, 瀬野呉線, 阿戸町, 安芸区, 広島市, 広島県, 731-4231, 日本"
阿火,阿火,35.8986342,129.0513788,"아화, 심곡로, 서면, 경주시, 경상북도, 38053, 대한민국"
阿爾山,阿爾山,47.126311,120.396568,"阿尔山市 ᠷᠠᠰᠢᠶᠠᠨ ᠬᠣᠲᠠ, 兴安盟 ᠬᠢᠩᠭ᠋ᠠᠨ ᠠᠶᠢᠮᠠᠭ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
阿穆古朗,阿穆古朗,48.2136373,118.2553213,"阿木古郎镇, 呼伦贝尔市 ᠬᠥᠯᠥᠨ ᠪᠤᠶᠢᠷ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
阿穆爾,阿穆爾,52.8601309,123.156031,"阿木尔, Old S207, 劲涛社区, 阿木尔镇, 漠河市, 大兴安岭地区, 黑龙江省, 中国"
阿穆爾站,阿穆爾站,52.8601309,123.156031,"阿木尔, Old S207, 劲涛社区, 阿木尔镇, 漠河市, 大兴安岭地区, 黑龙江省, 中国"
院洞,院洞,35.3624248,128.9207978,"원동, 데크길, 원동면, 양산시, 경상남도, 50587, 대한민국"
院洪,院洪,22.3130698,114.0409846,"香港迪士尼樂園 Hong Kong Disneyland, 神奇道 Magic Road, 大嶼山 Lantau, 離島區 Islands District, 新界 New Territories, 香港 Hong Kong, 中国"
院裡,院裡,35.30954,129.23054,"원리, 부산광역시, 46029, 대한민국"
陳吳,陳吳,34.336,111.668,"陈吴乡, 洛宁县, 洛阳市, 河南省, 中国"
陳官屯,陳官屯,39.9759412,119.0089942,"陈官屯镇, 秦皇岛市, 河北省, 中国"
陳相屯,陳相屯,41.56973,123.5029978,"陈相街道, 苏家屯区, 辽宁省, 中国"
陵夷線,陵夷線,27.5245485,120.4758788,"灵宜线, 龙港市, 温州市, 浙江省, 325802, 中国"
陵谷,陵谷,21.6544363,111.9565638,"灵谷, 闸坡镇, 海陵岛经济开发试验区, 江城区, 阳江市, 广东省, 中国"
陶思浩,陶思浩,40.6582325,110.9256716,"陶思浩, G110, 敕勒川镇, 土默特左旗 ᠲᠦᠮᠡᠳ ᠵᠡᠭᠦᠨ ᠬᠣᠰᠢᠭᠤ, 呼和浩特市, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 010100, 中国"
陶賴昭,陶賴昭,44.8247983,125.9334909,"陶赖昭, X144, 扶余市, 松原市, 吉林省, 中国"
陶賴昭驛,陶賴昭,44.8247983,125.9334909,"陶赖昭, X144, 扶余市, 松原市, 吉林省, 中国"
陸家浜,陸家浜,31.345291,121.0466609,"陆家浜, 磨坊路, 花桥镇, 昆山市, 苏州市, 江苏省, 中国"
陽岔,陽岔,41.2147885,126.2361719,"阳岔, 集锡线, 太王镇, 集安市, 通化市, 吉林省, 中国"
陽德,陽德,39.2167291,126.6458401,"양덕, 양덕군, 평안남도, 조선민주주의인민공화국"
陽方口,陽方口,39.1059916,112.3301196,"阳方口镇, 宁武县, 忻州市, 山西省, 中国"
陽明堡,陽明堡,39.0132669,112.8760522,"阳明堡镇, 代县, 忻州市, 山西省, 中国"
陽明堡線,陽明堡線,39.0132669,112.8760522,"阳明堡镇, 代县, 忻州市, 山西省, 中国"
陽武,陽武,23.9253051,102.1455056,"扬武镇, 玉溪市, 云南省, 中国"
陽泉,陽泉,38.0935972,113.5265601,"阳泉市, 山西省, 中国"
陽石占,陽石占,25.0436462,121.5143906,"國立臺灣博物館土銀展示館, 25, 襄陽路, 黎明里, 中正區, 城內, 臺北市, 10046, 臺灣"
陽高,陽高,40.2494494,113.7961926,"阳高县, 大同市, 山西省, 中国"
隆化,隆化,41.4859307,117.615428,"隆化县, 承德市, 河北省, 中国"
隴海線,隴海線,13.7713268,100.5602571,"Mangkorn seafood, ถนนประชาสงเคราะห์, แขวงดินแดง, เขตดินแดง, กรุงเทพมหานคร, 10400, ประเทศไทย"
隼人,隼人,31.743887,130.7402683,"隼人, 隼人停車場線, 隼人町内山田二丁目, 霧島市, 鹿児島県, 899-4394, 日本"
雄基,雄基,30.3956576,94.3456185,"雄吉, 八盖乡, 波密县 སྤོ་མེས།, 林芝市 ཉིང་ཁྲི་གྲོང་ཁྱེར།, 西藏自治区 བོད་རང་སྐྱོང་ལྗོངས།, 860000, 中国"
集寧,集寧,40.9973725,113.1600076,"集宁区 ᠵᠢᠨᠢᠩ ᠲᠣᠭᠣᠷᠢᠭ, 乌兰察布市 ᠤᠯᠠᠭᠠᠨᠴᠠᠪ ᠬᠣᠲᠠ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 012000, 中国"
集賢,集賢,46.798313,131.179367,"集贤县, 双鸭山市, 黑龙江省, 155900, 中国"
集集,集集,23.8262675,120.7849582,"集集, 民權路, 吳厝里, 集集鎮, 南投縣, 55244, 臺灣"
雙城堡,雙城堡,45.3942292,126.2864571,"双城堡, 车站街, 双城区, 哈尔滨市, 黑龙江省, 150100, 中国"
雙塔山,雙塔山,36.070523,116.4072565,"双塔山, 济南市, 山东省, 中国"
雙山,雙山,36.1137551,120.3918211,"双山, 哈尔滨路, 双山街道, 市北区, 青岛市, 山东省, 266011, 中国"
雙廟子,雙廟子,42.9516561,124.2034434,"双庙子镇, 昌图县, 辽宁省, 中国"
雙樹村,雙樹村,38.3815536,116.2521697,"双树村, 河北省, 中国"
雙橋,雙橋,40.9435776,117.9632857,"双桥区, 承德市, 河北省, 067000, 中国"
雙河,雙河,44.842326,82.361049,"双河市, 新疆维吾尔自治区 شىنجاڭ ئۇيغۇر ئاپتونوم رايونی, 中国"
雙河鎭,雙河鎭,31.5525069,116.7800002,"双河镇, 六安市, 安徽省, 中国"
雙溪,雙溪,27.0219562,119.0419274,"双溪镇, 屏南县, 宁德市, 福建省, 中国"
雙羊店,雙羊店,41.1106828,121.2669785,"双羊店, 双何线, 山羊岭, 双羊村, 凌海市, 锦州市, 辽宁省, 121000, 中国"
雙陽,雙陽,43.5226173,125.6578299,"双阳区, 长春市, 吉林省, 130600, 中国"
雙頭山,雙頭山,41.1246824,123.0119654,"双头山, 鞍山市, 铁东区, 鞍山市, 辽宁省, 114051, 中国"
雞冠山,雞冠山,40.5182364,123.9176355,"鸡冠山镇, 凤城市, 辽宁省, 中国"
雲寵,雲寵,32.1535359,118.9529986,"栖霞寺, 栖霞街, 栖霞街道, 栖霞区, 南京市, 江苏省, 210023, 中国"
雲岫,雲岫,25.6923145,100.1609118,"大理市博物馆, 复兴路, 大理古城, 五华社区, 大纸坊, 大理镇, 大理市, 大理白族自治州, 云南省, 671003, 中国"
雲田,雲田,35.107222,104.717222,"云田镇, 陇西县, 定西市, 甘肃省, 中国"
雲興,雲興,40.0228787,112.7170945,"云兴镇, 左云县, 大同市, 山西省, 中国"
雷莊,雷莊,33.2207846,113.9306911,"雷庄, 驻马店市, 河南省, 中国"
霍爾莫津,霍爾莫津,49.5845128,127.7950306,"霍尔莫津岛, 沿江满族达斡尔族乡, 孙吴县, 黑河市, 黑龙江省, 164300, 中国"
霍龍門,霍龍門,49.6115191,125.7553789,"霍龙门镇, 霍龙门乡, 嫩江市, 黑河市, 黑龙江省, 164300, 中国"
霧島神宮,霧島神宮,31.8584957,130.871203,"霧島神宮, 5, 霧島田口, 霧島市, 鹿児島県, 899-4201, 日本"
靑四,靑四,,,
靑島,靑島,36.0663249,120.3777659,"青岛市, 山东省, 266000, 中国"
靑崗,靑崗,30.0082425,104.2556271,"青岗乡, 仁寿县, 眉山市, 四川省, 中国"
靑森,靑森,40.8299247,140.7341384,"青森, 青森ベイブリッジ, 柳川二丁目, 青森市, 青森県, 038-0012, 日本"
靑縣,靑縣,38.5742905,116.8121731,"青县, 沧州市, 河北省, 062600, 中国"
靑道,靑道,35.7603148,126.7194253,"청도마을, 증산리, 부안군, 전북특별자치도, 56301, 대한민국"
靑龍,靑龍,39.019743,125.9127206,"청룡, 53, 사동구역, 평양시, 조선민주주의인민공화국"
青堆子,青堆子,41.4515479,121.9048197,"青堆子镇, 北镇市, 辽宁省, 中国"
青島,青島,36.0663249,120.3777659,"青岛市, 山东省, 266000, 中国"
青州,青州,36.6843271,118.4738118,"青州市, 潍坊市, 山东省, 中国"
青布洛,青布洛,35.838091,97.3666286,"布洛沟, 都兰县 ཏུའུ་ལན་རྫོང།, 青海省, 816100, 中国"
青森,青森,40.8299247,140.7341384,"青森, 青森ベイブリッジ, 柳川二丁目, 青森市, 青森県, 038-0012, 日本"
青雲河,青雲河,39.1558956,122.0077001,"青云河, 林家村, 金州区, 辽宁省, 中国"
青龍,青龍,40.3672808,119.1287248,"青龙满族自治县, 秦皇岛市, 河北省, 中国"
青龍橋,青龍橋,40.3509931,116.0201377,"青龙桥, （非成熟路线）, 延庆区, 北京市, 中国"
静岡,静岡,34.9715372,138.3883294,"静岡, TOKAIモバイルショップ;iCracked Store, 黒金町, 葵区, 静岡市, 静岡県, 420-8602, 日本"
靜安,靜安,23.464178,121.490568,"靜安, 靜浦村, 豐濱鄉, 花蓮縣, 977, 臺灣"
靜岡,靜岡,34.9715372,138.3883294,"静岡, TOKAIモバイルショップ;iCracked Store, 黒金町, 葵区, 静岡市, 静岡県, 420-8602, 日本"
靜海,靜海,38.9377641,116.9445498,"静海区, 天津市, 中国"
靠山,靠山,44.7817198,125.6536308,"靠山镇, 长春市, 吉林省, 130000, 中国"
靠山屯,靠山屯,45.6806712,127.1737637,"靠山屯, 哈尔滨市, 黑龙江省, 中国"
革鎭堡,革鎭堡,39.009086,121.535911,"大连西, 渤海路, 革镇堡街道, 甘井子区, 辽宁省, 中国"
鞍安,鞍安,24.877469,121.428464,"暗鞍, 三峽區, 新北市, 23743, 臺灣"
鞍山,鞍山,40.822222,122.8275,"鞍山市, 辽宁省, 中国"
鞍山驛,鞍山,40.822222,122.8275,"鞍山市, 辽宁省, 中国"
韓莊,韓莊,34.6145053,117.3677438,"韩庄, G104, 罗庄, 韩庄镇, 微山县, 济宁市, 山东省, 277602, 中国"
順天,順天,34.9458107,127.5040597,"순천, 135, 팔마로, 덕암동, 옥천동, 순천시, 전라남도, 57964, 대한민국"
順安,順安,39.1958203,125.6835544,"순안, 순안거리, 신성동, 순안구역, 평양시, 조선민주주의인민공화국"
順川,順川,39.4226902,125.9373136,"순천, 62, 강안동, 신련포동, 순천시, 평안남도, 조선민주주의인민공화국"
順義,順義,34.6057811,112.6405278,"顺义, 烟岭大道, 寇店镇, 伊滨区, 洛龙区, 洛阳市, 河南省, 中国"
頓莊,頓莊,33.521267,113.7622517,"顿庄, 舞阳县, 漯河市, 河南省, 中国"
頭圍,頭圍,25.278819,121.532299,"頭圍, 石門區, 德茂, 新北市, 25342, 臺灣"
頭領,頭領,22.4271135,114.3611613,"頭嶺 Tau Leng, 香港 Hong Kong, 中国"
額穆,額穆,43.7465827,128.1506628,"额穆镇, 敦化市 돈화시, 延边朝鲜族自治州 연변조선족자치주, 吉林省, 中国"
顧鄉屯,顧鄉屯,42.6264608,122.9673614,"柳树屯乡, 辽宁省, 中国"
飯田,飯田,35.5196646,137.8211924,"飯田, 飯田停車場線, 中央通り四丁目, 橋南, 飯田市, 長野県, 395-0052, 日本"
飲馬池,飲馬池,33.0699061,107.0318526,"饮马池, 汉台区, 中山街街道, 汉台区, 汉中市, 陕西省, 中国"
飲馬河,飲馬河,44.0746964,125.7680639,"饮马河, 吉林省, 中国"
飲馬驛,飲馬,37.0164102,117.3016895,"饮马, 黄河街道, 章丘区, 济南市, 山东省, 中国"
餅店,餅店,37.206834,127.0331291,"병점, 97, 떡전골로, 진안동, 병점구, 화성시, 경기도, 18412, 대한민국"
館,館,38.3172138,140.7992378,"館, 泉区, 仙台市, 宮城県, 981-3214, 日本"
館村,館村,23.5837623,113.7070756,"灌村, 广州市, 广东省, 中国"
饒河,饒河,47.1302804,133.6179888,"饶河县, 双鸭山市, 黑龙江省, 155100, 中国"
饒陽河,饒陽河,41.7928771,122.4589075,"绕阳河, X723, 前欢喜岭, 铁北村, 黑山县, 锦州市, 辽宁省, 121000, 中国"
首山,首山,40.6378362,120.7564994,"首山, 葫芦岛市, 辽宁省, 125100, 中国"
香坊,香坊,45.7189791,126.6737467,"香坊, 通站街, 香坊大街街道, 香坊区, 哈尔滨市, 香坊区, 黑龙江省, 150000, 中国"
香山,香山,22.5197073,113.3872302,"中山市, 广东省, 中国"
香高利,香高利,24.1478939,97.7683904,"高丽, 勐秀乡, 瑞丽市, 德宏傣族景颇族自治州, 云南省, 665000, 中国"
馬三家,馬三家,41.8961312,123.2316655,"马三家, 沈马线, 马三家街道, 于洪区, 辽宁省, 中国"
馬仲河,馬仲河,42.7119577,124.030366,"马仲河镇, 昌图县, 辽宁省, 中国"
馬公,馬公,32.311661,104.997937,"马公, 石坝乡, 青川县, 广元市, 四川省, 中国"
馬場,馬場,22.4004756,114.2028994,"馬場 Racecourse, 大埔公路－沙田段 Tai Po Road – Sha Tin, 落路下 Lok Lo Ha, 沙田區 Sha Tin District, 新界 New Territories, 香港 Hong Kong, 中国"
馬塔,馬塔,29.5251293,103.9965361,"马踏镇, 井研县, 乐山市, 四川省, 中国"
馬尙,馬尙,35.9954469,114.9339759,"马上乡, 内黄县, 安阳市, 河南省, 中国"
馬山,馬山,23.711318,108.1740267,"马山县, 南宁市, 广西壮族自治区, 中国"
馬廠,馬廠,28.2542774,112.9831982,"马厂, 芙蓉北路, 芙蓉北路街道, 开福区, 长沙市, 湖南省, 410003, 中国"
馬林,馬林,50.7677902,29.2414346,"Малин, Малинська міська громада, Коростенський район, Житомирська область, Україна"
馬林站,馬林站,29.7499879,120.0403465,"马屁股护林站, 五泄镇, 诸暨市, 绍兴市, 浙江省, 中国"
馬橋河,馬橋河,44.6883915,130.5320846,"马桥河镇, 穆棱市, 牡丹江市, 黑龙江省, 中国"
馬洞,馬洞,35.77131,129.28689,"마동, 불국동, 경주시, 38200, 대한민국"
馬牧集,馬牧集,35.421397,139.6258451,"集, 東京環状, 滝頭三丁目, 磯子区, 横浜市, 神奈川県, 231-0017, 日本"
馬號,馬號,31.0345,107.868,"马号, 开江县, 达州市, 四川省, 中国"
馬鞍山,馬鞍山,31.6866105,118.5048377,"马鞍山市, 安徽省, 中国"
馬首,馬首,37.8131089,113.1821142,"马首乡, 晋中市, 山西省, 中国"
馮家口,馮家口,38.1621782,116.7415059,"冯家口镇, 河北省, 中国"
馮家店,馮家店,44.7655074,127.4907074,"冯家店, 五常市, 哈尔滨市, 黑龙江省, 150200, 中国"
駝腰嶺,駝腰嶺,42.1671546,125.9161391,"驼腰岭镇, 柳河县, 通化市, 吉林省, 中国"
駱駝山,駱駝山,46.525262,128.9065596,"骆驼山, 大箐山县, 伊春市, 黑龙江省, 153000, 中国"
駱駝營,駱駝營,41.7734321,120.7542461,"骆驼营, 宝锦线, 双河街道, 北票市, 朝阳市, 辽宁省, 中国"
駿家,駿家,35.4132296,134.2510494,"郡家, 鳥取郡家線, 郡家, 八頭町, 八頭郡, 鳥取県, 680-0499, 日本"
骨嶺,骨嶺,29.571633,115.9766013,"牯岭镇, 庐山市, 九江市, 江西省, 中国"
體溝,體溝,22.697814,120.3099725,"梯溝, 宏南里, 楠梓區, 高雄市, 811, 臺灣"
高三,高三,22.9011472,120.183057,"茄萣路二段, 嘉賜里, 茄萣區, 高雄市, 852, 臺灣"
高原,高原,31.9268539,130.9988134,"高原, 西麓小林線, 高原町, 西諸県郡, 宮崎県, 日本"
高城,高城,33.2428669,131.6558164,"高城, 高城新町, 大分市, 大分県, 870-0156, 日本"
高境,高境,23.6576,108.817,"高境, 来宾市, 广西壮族自治区, 中国"
高密,高密,36.3654065,119.8005385,"高密市, 潍坊市, 山东省, 261513, 中国"
高山,高山,36.141126,137.2512848,"高山, 高山停車場線, 花里町六丁目, 高山市, 岐阜県, 506-0021, 日本"
高山子,高山子,41.5522373,122.0525478,"高山子, 中新线, 东平, 高西村, 北镇市, 锦州市, 辽宁省, 121000, 中国"
高岡,高岡,36.7412778,137.0147711,"高岡, 中川南町線, 関, 末広町, 定塚町, 高岡市, 富山県, 933-0021, 日本"
高崎,高崎,36.3223804,139.0127191,"高崎, 主要地方道高崎停車場線, 八島町, 高崎市, 群馬県, 370-0849, 日本"
高嶺,高嶺,30.2483,116.304,"高岭乡, 宿松县, 安庆市, 安徽省, 中国"
高嶺子,高嶺子,36.2566053,103.83385,"高岭子, 皋兰县, 甘肃省, 中国"
高松,高松,34.3434475,134.0489373,"高松, 高松市, 香川県, 日本"
高松棧橋,高松棧橋,35.0098602,135.756109,"此附近 高松殿址, 姉小路通, 姉大東町, 中京区, 京都市, 京都府, 604-8185, 日本"
高橋,高橋,31.3547358,121.5587311,"高桥, 港城路, 上海市, 凌桥, 200137, 中国"
高田,高田,34.5163582,135.7448555,"高田, 大和高田斑鳩線, 高砂町, 大和高田市, 奈良県, 635-0097, 日本"
高知,高知,33.5672217,133.5436573,"高知, 国道32号支線, 駅前町, 高知市, 高知県, 780-8571, 日本"
高碑店,高碑店,39.2511292,116.0362658,"高碑店市, 保定市, 河北省, 074000, 中国"
高資,高資,32.1750215,119.2903872,"高资, 玉书路, 高资街道, 丹徒区, 镇江市, 江苏省, 212100, 中国"
高雄,高雄,22.639838,120.3025796,"高雄, 318, 建國二路, 港西里, 三民區, 高雄市, 807, 臺灣"
魚亮子,魚亮子,43.66767,129.735328,"鱼亮子, 汪清县 왕청현, 延边朝鲜族自治州 연변조선족자치주, 吉林省, 中国"
魚津,魚津,36.82647,137.405684,"魚津, 魚津停車場線, 釈迦堂一丁目, 魚津市, 富山県, 937-0067, 日本"
魯北,魯北,44.5495155,120.9007224,"鲁北镇 ᠯᠦᠪᠧᠢ, 通辽市 ᠲᠦᠩᠯᠢᠶᠣᠤ ᠬᠣᠲᠠ, 内蒙古自治区 ᠦᠪᠦᠷ ᠮᠣᠩᠭᠤᠯ ᠤᠨ ᠥᠪᠡᠷᠲᠡᠭᠡᠨ ᠵᠠᠰᠠᠬᠣ ᠣᠷᠣᠨ, 中国"
鳥取,鳥取,35.4940343,134.2259538,"鳥取, 扇町線, 東品治町, 鳥取市, 鳥取県, 680-0835, 日本"
鳥城,鳥城,34.8066442,127.2483349,"조성, 조성4길, 조성면, 보성군, 전라남도, 59440, 대한민국"
鳥栖,鳥栖,33.3739136,130.5198828,"鳥栖, 虹の橋, 京町, 鳥栖市, 佐賀県, 841-0026, 日本"
鳥羽,鳥羽,34.4867812,136.8430635,"鳥羽, 国道42号, 鳥羽一丁目, 鳥羽市, 三重県, 517-0011, 日本"
鳥致院,鳥致院,36.60102,127.2958888,"조치원, 215, 으뜸길, 조치원읍, 세종특별자치시, 30023, 대한민국"
鳳凰城,鳳凰城,22.7504601,113.9280264,"凤凰城, 光明大道, 光明街道, 光明区, 深圳市, 广东省, 518107, 中国"
鳳山,鳳山,24.5972728,99.9085952,"凤庆县, 临沧市, 云南省, 中国"
鳳山線,鳳山線,24.5475515,107.0407246,"凤山县, 河池市, 广西壮族自治区, 中国"
鳳頭里,鳳頭里,25.6827844,100.7307753,"凤头, 米甸镇, 祥云县, 大理白族自治州, 云南省, 中国"
鳴李,鳴李,44.9772995,-93.2654692,"Minneapolis, Hennepin County, Minnesota, United States"
鴨園,鴨園,41.7594087,126.1747586,"鸭园, 石通线, 鸭园镇, 二道江区, 通化市, 吉林省, 中国"
鴻泉,鴻泉,44.7942233,124.8762693,"洪泉乡 ᠬᠤᠩ ᠴᠢᠦᠸᠠᠨ, 松原市, 吉林省, 中国"
鶴城,鶴城,27.6074968,109.9566644,"鹤城区, 怀化市, 湖南省, 中国"
鶴山,鶴山,22.7687622,112.9591941,"鹤山市, 江门市, 广东省, 中国"
鶴岡,鶴岡,38.7400487,139.8359746,"鶴岡, 鶴岡駅地下道, 末広町, 鶴岡市, 山形県, 997-0015, 日本"
鶴岡驛,鶴岡,38.7400487,139.8359746,"鶴岡, 鶴岡駅地下道, 末広町, 鶴岡市, 山形県, 997-0015, 日本"
鶴崗,鶴崗,47.3272338,130.2684769,"鹤岗市, 黑龙江省, 中国"
鶴立,鶴立,47.0507098,130.2833737,"鹤立, 鹤大线, 鹤立镇, 汤原县, 佳木斯市, 黑龙江省, 154000, 中国"
鷄冠山,鷄冠山,35.7895441,138.8393117,"鶏冠山, 甲州市, 山梨県, 日本"
鷄東,鷄東,45.2611439,131.2998895,"鸡东县, 鸡西市, 黑龙江省, 158200, 中国"
鷄林,鷄林,43.7289674,126.1997366,"吉林省, 中国"
鷄西,鷄西,45.65802,132.461493,"鸡西市, 黑龙江省, 中国"
